Year,TotalHomeless,Population,Unemployment,Unsheltered_perc_tot,TotalBeds_perc_tot,Emergency_perc_tot,Transitional_perc_tot,SafeHaven_perc_tot,PermanentSupportive_perc_tot,PermanentOther_perc_tot,RapidRehousing_perc_tot
2017,1768,1424568,7.527272727,40.83710407,59.50226244,48.69909502,10.80316742,0,66.68552036,0,8.314479638
2016,2240,1402129,8.590909091,54.33035714,47.23214286,34.82142857,12.41071429,0,49.375,5.089285714,21.69642857
2015,2402,1382252,9.718181818,54.32972523,49.20899251,38.55120733,10.65778518,0,17.0274771,26.22814321,15.82014988
2014,2398,1367656,10.41818182,43.74478732,60.13344454,43.99499583,16.13844871,0,34.32026689,1.959966639,1.417848207
2019,1372,1047279,4.5,26.31195335,89.65014577,55.90379009,32.65306122,1.093294461,125.728863,0,39.86880466
2018,1380,1036554,4.4,26.30434783,86.66666667,55.07246377,30.50724638,1.086956522,134.2753623,0,50.2173913
2017,1574,1026391,4.6,24.45997459,82.52858958,48.79288437,32.78271919,0.952986023,128.5895807,0,19.12325286
2016,1765,1016707,5,21.58640227,103.6260623,44.30594901,58.47025496,0.849858357,101.8696884,0,29.74504249
2015,1863,1009103,5.5,19.48470209,104.6162104,36.28556092,67.52549651,0.805152979,94.09554482,0,15.61996779
2014,2179,1004229,6,21.43184947,84.76365305,32.30839835,51.76686553,0.688389169,49.56402019,29.23359339,18.67829279
2019,6614,4754812,5.266666667,48.20078621,63.12367705,32.02298155,30.29936498,0.801330511,95.64560024,4.762624735,20.2146961
2018,6298,4671337,5.066666667,41.56875198,67.29120356,37.37694506,29.56494125,0.349317244,99.5236583,17.24356939,20.11749762
2017,5605,4593049,5.133333333,36.73505798,62.96164139,39.91079393,22.67618198,0.374665477,96.73505798,19.19714541,19.41123996
2016,5702,4522236,5.7,28.86706419,71.11539811,41.38898632,29.28796913,0.438442652,80.67344791,21.15047352,15.62609611
2015,5631,4438321,6.3,22.89113834,77.10886166,37.11596519,39.54892559,0.443970876,82.17012964,12.28911383,10.38891849
2014,5918,4358528,7.1,17.79317337,94.35620142,45.99526867,47.93849273,0.422440014,92.17641095,0.388644812,0
2019,9706,1927852,2.5,81.61961673,18.17432516,9.272614877,8.695652174,0.206058108,33.75231815,0,13.22893056
2018,7254,1932337,2.7,75.10339123,21.7810863,10.28398125,11.22139509,0.275709953,58.17480011,0,11.49710505
2017,7394,1932510,3.2,73.68136327,22.34243982,8.845009467,13.49743035,0,57.81714904,0,7.195022992
2016,6524,1928368,3.8,70.92274678,28.49478847,9.549356223,18.79215205,0.153280196,43.25567137,0,5.487431024
2015,6556,1916285,4.2,70.57657108,30.59792556,9.487492373,20.95790116,0.152532032,42.61744966,0,0.091519219
2014,7567,1891753,5.2,74.9834809,23.04744284,7.836659178,15.0786309,0.132152769,48.67186468,0,2.563763711
2019,8035,881549,2.2,64.46795271,42.35220909,32.74424393,9.359054138,0.248911014,134.3746111,0,8.263845675
2018,6857,880696,2.4,63.48257255,39.17164941,30.85897623,8.035584075,0.277089106,139.3612367,0,3.310485635
2017,6858,878040,2.9,63.47331584,40.23038787,33.34791484,6.605424322,0.277048702,120.3557889,0,2.566345873
2016,6996,871512,3.3,62.29273871,37.79302459,30.67467124,6.846769583,0.271583762,108.619211,0,11.06346484
2015,6775,863010,3.7,64.32472325,37.22509225,30.08118081,6.863468635,0.280442804,104.0738007,0,11.11439114
2014,6408,850750,4.4,67.33770287,35.6741573,25.85830212,8.973158552,0.842696629,106.7883895,0,8.208489388
2019,8022,1671329,3,78.68362004,21.90226876,14.46023436,7.043131389,0.398903017,41.79755672,0,7.554225879
2018,5496,1666756,3.1,70.2874818,29.76710335,15.86608443,13.68267831,0.218340611,53.22052402,0,10.95342067
2017,5629,1660196,3.7,68.62675431,29.06377687,15.49120625,13.57257062,0,51.00373068,0,7.86995914
2016,4145,1650950,4.3,57.82870929,43.49819059,21.08564536,22.41254524,0,62.36429433,2.340168878,9.33655006
2015,4040,1634538,4.8,59.33168317,44.13366337,21.08910891,23.04455446,0,64.20792079,0,7.5
2014,4272,1607792,5.9,54.70505618,47.0505618,20.1076779,26.9428839,0,58.56741573,0,0.81928839
2019,5561,1552058,3.7,70.13127135,29.23934544,16.97536414,12.2639813,0,58.73044416,9.584607085,13.36090631
2018,3621,1538746,3.9,56.66942833,41.23170395,24.6064623,16.62524165,0,80.99972383,0,20.21541011
2017,3665,1527301,4.7,55.98908595,39.04502046,20.79126876,18.25375171,0,82.61937244,0.218281037,18.03547067
2016,2500,1510987,5.4,37.92,57.4,28,29.4,0,118.8,0,4.04
2015,2659,1493674,6,35.65250094,58.81910493,25.00940203,33.8097029,0,104.8138398,0,13.46370816
2014,2449,1474917,7.4,32.09473254,63.57697019,25.35728869,38.2196815,0,106.5741119,0,4.654961209
2019,2951,494336,2.7,66.31650288,33.00576076,23.6868858,9.318874958,0,25.88952897,10.77600813,16.77397492
2018,2996,498643,2.8,64.3858478,34.21228304,23.39786382,10.81441923,0,32.04272363,3.93858478,9.345794393
2017,2835,502469,3.4,65.14991182,33.01587302,21.34038801,11.67548501,0,33.58024691,4.162257496,11.64021164
2016,2906,502547,4,65.58843772,34.51479697,20.440468,14.07432897,0,31.55540262,0,5.643496215
2015,3097,500863,4.5,66.51598321,32.87051986,18.01743623,14.85308363,0,31.61123668,0,1.679044236
2014,4266,498560,5.7,77.56680731,22.85513361,13.05672761,9.798406001,0,18.8466948,2.414439756,2.484763244
2019,2295,1153526,3.1,70.89324619,28.75816993,20.65359477,8.104575163,0,48.40958606,0,5.490196078
2018,2234,1150519,3.2,68.8003581,28.29006267,21.217547,7.072515667,0,48.88093107,0,10.34019696
2017,1607,1145535,3.9,56.68948351,42.12818917,28.56253889,13.56565028,0,73.61543248,0,11.3876789
2016,1730,1137268,4.5,64.16184971,34.16184971,24.16184971,10,0,50.11560694,0,14.33526012
2015,2031,1124405,5.1,65.33727228,43.37764648,25.94780896,17.42983752,0,42.83604136,0,6.893156081
2014,2009,1108876,6.2,66.15231458,33.00149328,19.31309109,13.68840219,0,47.4863116,0.398208064,4.778496765
2019,2704,496869,5.7,73.89053254,30.58431953,12.13017751,18.45414201,0,10.02218935,0,6.286982249
2018,3299,495417,5.75,76.20491058,28.67535617,10.45771446,18.21764171,0,9.063352531,1.364049712,0.545619885
2017,3364,494698,6.5,74.73246136,26.21878716,8.680142687,17.53864447,0,8.234244946,0,0.564803805
2016,3022,493178,7.2,69.72203839,27.23362012,10.19192588,17.04169424,0,10.29119788,0,10.48974189
2015,2959,488768,7.9,71.20648868,30.04393376,10.94964515,19.09428861,0,12.70699561,0,1.318012842
2014,2962,486300,9.3,74.47670493,29.43956786,10.87103309,18.56853477,0,8.811613774,0,0
2019,1034,258826,2.4,68.47195358,38.97485493,19.72920696,19.24564797,0,42.16634429,11.50870406,8.897485493
2018,1095,259662,2.4,64.65753425,36.71232877,17.71689498,18.99543379,0,50.1369863,0,10.2283105
2017,1117,259749,2.9,63.38406446,31.24440466,16.29364369,14.95076097,0,33.21396598,6.266786034,13.87645479
2016,1258,260562,3.3,66.37519873,30.92209857,14.14944356,16.77265501,0,40.063593,0,5.564387917
2015,1318,260916,3.6,63.35356601,31.25948407,13.96054628,17.29893778,0,36.26707132,0,5.31107739
2014,679,260359,4.3,26.21502209,70.544919,24.00589102,46.53902798,0,72.31222386,0,4.41826215
2019,2167,273213,5,78.44946931,21.27365021,12.87494232,8.398707891,0,26.34979234,0,9.413936317
2018,2320,273841,5,77.54310345,21.98275862,12.37068966,9.612068966,0,24.13793103,0,8.232758621
2017,2249,274856,5.7,79.99110716,21.43174744,12.49444197,8.937305469,0,28.36816363,0,8.225878168
2016,1959,274396,7,69.11689638,29.35171006,17.71311894,11.63859112,0,23.32822869,0,8.524757529
2015,1964,273503,7.5,68.94093686,30.54989817,17.97352342,12.57637475,0,20.82484725,0,6.6700611
2014,3529,270861,8.9,82.0345707,18.19212241,10.00283366,8.18928875,0,9.662793993,0,1.841881553
2019,785,86749,4,68.53503185,42.03821656,13.24840764,28.78980892,0,31.08280255,0,2.547770701
2018,880,87401,4,82.15909091,20.90909091,8.181818182,12.72727273,0,28.86363636,0,0
2017,1238,87576,4.6,87.07592892,11.14701131,5.815831987,5.331179321,0,29.40226171,0,0
2016,1242,87285,5.3,84.5410628,11.03059581,5.877616747,5.152979066,0,29.79066023,0,0
2015,947,87107,5.9,83.94931362,12.88278775,6.96937698,5.913410771,0,39.28194298,1.478352693,0
2014,1404,87225,7.1,86.75213675,13.53276353,7.336182336,6.196581197,0,31.41025641,0,0
2019,1923,550660,6.2,56.57826313,42.32969319,31.20124805,11.12844514,0,31.72126885,0,5.096203848
2018,1356,548126,6.5,44.69026549,53.98230088,38.71681416,15.26548673,0,41.59292035,0,2.507374631
2017,1661,544717,7.5,49.42805539,50.7525587,34.97892836,15.77363034,0,32.63094521,0,4.996989765
2016,1434,539255,8.6,50.90655509,45.25801953,24.9651325,20.29288703,0,31.38075314,0,1.115760112
2015,1408,533211,9.6,48.50852273,40.41193182,20.24147727,20.17045455,0,29.97159091,0,3.835227273
2014,1156,528015,11.3,38.32179931,52.6816609,28.5467128,24.1349481,0,33.82352941,0,0
2019,2631,762148,6,59.21702775,46.7122767,33.5613835,13.1508932,0,29.22843025,0,9.958190802
2018,1685,752491,6.1,33.64985163,72.22551929,53.64985163,18.57566766,0,42.61127596,0,21.2462908
2017,1542,743296,7,36.77042802,72.82749676,53.37224384,19.45525292,0,48.70298314,1.297016861,18.2230869
2016,1780,732809,8.2,30.05617978,83.70786517,38.93258427,44.7752809,0,42.19101124,1.123595506,1.573033708
2015,1708,722271,8.9,31.32318501,86.12412178,41.62763466,44.49648712,0,37.17798595,0,0.292740047
2014,1588,711579,10.7,16.56171285,97.16624685,53.52644836,43.63979849,0,35.32745592,1.259445844,0.377833753
2019,1512,766573,2.1,59.58994709,45.03968254,22.02380952,23.01587302,0,69.70899471,2.248677249,15.80687831
2018,1238,768681,2.3,51.453958,54.9273021,25.04038772,29.88691438,0,60.5815832,22.21324717,27.62520194
2017,1253,768901,2.7,50.83798883,50.83798883,17.79728651,33.04070231,0,60.09577015,24.98004789,11.0933759
2016,1361,767906,3.1,56.94342395,45.77516532,16.67891256,29.09625276,0,67.37692873,0,9.33137399
2015,1483,765055,3.4,52.25893459,53.80984491,21.64531355,32.16453136,0,46.45987862,0,6.338503034
2014,2024,757204,4.3,64.1798419,42.39130435,15.01976285,27.3715415,0,32.756917,0,1.185770751
2019,1064,619135,8.95,72.83834586,38.06390977,21.9924812,16.07142857,0,24.43609023,0,9.868421053
2018,967,615971,8.85,67.42502585,46.32885212,26.37021717,19.95863495,0,27.09410548,0,14.89141675
2017,853,611973,9.75,58.49941383,53.81008206,31.41852286,22.3915592,0,30.01172333,0,12.1922626
2016,792,608617,10.6,58.83838384,58.96464646,29.92424242,29.04040404,0,27.3989899,0,22.72727273
2015,862,607246,11.15,51.62412993,64.84918794,27.49419954,37.3549884,0,26.56612529,0,7.308584687
2014,763,604633,12.7,49.4102228,73.00131062,30.79947575,42.20183486,0,29.35779817,0,1.965923984
2019,2508,1156428,7.2,82.49601276,20.93301435,16.38755981,4.545454545,0,53.94736842,1.754385965,21.29186603
2018,2144,1148832,7.35,78.40485075,26.63246269,19.82276119,5.690298507,1.119402985,61.00746269,0,24.53358209
2017,2016,1140661,8.4,75.84325397,27.77777778,18.84920635,7.738095238,1.19047619,62.15277778,0,11.80555556
2016,1883,1130786,9.4,75.99575146,35.95326606,21.87997876,12.79872544,1.274561869,59.16091344,0,8.337758895
2015,1722,1123064,10.45,68.69918699,49.70963995,21.60278746,26.71312427,1.393728223,60.33681765,0,0.929152149
2014,2592,1114023,11.5,72.64660494,35.64814815,16.78240741,17.93981481,0.925925926,34.10493827,0,2.044753086
2019,617,498084,3.3,47.97406807,75.68881686,40.51863857,35.17017828,0,30.47001621,17.50405186,29.49756888
2018,950,491838,3.35,48.21052632,62.63157895,35.89473684,26.73684211,0,20.21052632,0,20.63157895
2017,979,484482,4,46.78243105,49.64249234,36.26149132,13.38100102,0,22.16547497,0,7.048008172
2016,1021,477856,4.65,48.87365328,51.90989226,31.04799216,20.8619001,0,24.58374143,0,4.113614104
2015,796,471517,5.3,62.68844221,54.14572864,30.15075377,23.99497487,0,27.26130653,0,6.658291457
2014,762,467789,6.45,68.6351706,53.54330709,29.65879265,23.88451444,0,27.29658793,0,2.887139108
2019,1349,312657,6.057142857,59.74796145,58.33951075,35.80429948,22.53521127,0,2.66864344,3.780578206,4.299481097
2018,1149,312155,6.242857143,60.05221932,45.3437772,27.3281114,18.0156658,0,5.308964317,0,16.36205396
2017,934,311815,6.985714286,43.25481799,88.43683084,34.36830835,54.06852248,0,9.635974304,0,14.34689507
2016,1272,310627,7.885714286,75.47169811,42.61006289,25.47169811,17.13836478,0,3.459119497,0,0
2015,591,310482,8.685714286,58.71404399,77.15736041,44.16243655,32.99492386,0,5.752961083,1.692047377,0
2014,630,311683,10.37142857,13.01587302,92.85714286,30.47619048,62.38095238,0,5.396825397,0,0
2019,322,137744,2.9,46.58385093,51.86335404,31.67701863,20.1863354,0,15.2173913,0,36.02484472
2018,322,138789,3,47.82608696,46.89440994,26.39751553,20.49689441,0,17.70186335,0,11.80124224
2017,315,139878,3.7,36.82539683,53.65079365,32.06349206,21.58730159,0,14.92063492,0,15.87301587
2016,317,140840,4.3,37.22397476,49.21135647,30.59936909,18.61198738,0,16.08832808,0,8.832807571
2015,293,140862,4.6,38.90784983,56.31399317,35.15358362,21.16040956,0,16.72354949,0,7.849829352
2014,285,140405,5.7,31.92982456,61.05263158,36.49122807,24.56140351,0,18.24561404,0,9.473684211
2019,1151,447643,3.8,80.9730669,29.45264987,20.85143354,8.601216334,0,33.18853171,0,7.64552563
2018,1129,445725,4,81.22232064,30.02657219,21.25775022,8.768821966,0,22.76350753,0,18.15766165
2017,1232,443511,4.8,74.43181818,29.70779221,12.33766234,17.37012987,0,17.61363636,0,8.279220779
2016,1118,438858,5.5,71.10912343,37.47763864,21.28801431,16.18962433,0,16.36851521,0,8.407871199
2015,1082,433409,6.2,73.47504621,35.21256932,13.12384473,22.08872458,0,9.611829945,0,0
2014,1295,429006,7.6,68.64864865,42.31660232,17.60617761,24.71042471,0,10.11583012,0,0
2019,1266,219186,5.2,66.19273302,40.52132701,25.11848341,15.4028436,0,27.33017378,0,5.687203791
2018,1125,230339,5.1,66.22222222,36.35555556,19.55555556,16.8,0,32.71111111,4.711111111,3.111111111
2017,1195,228696,5.8,62.34309623,38.74476987,19.33054393,19.41422594,0,28.87029289,1.506276151,1.422594142
2016,574,226231,6.6,49.65156794,60.10452962,39.89547038,20.20905923,0,50.69686411,0.871080139,0.871080139
2015,571,224631,7.2,49.91243433,58.14360771,39.92994746,18.21366025,0,22.76707531,0,0
2014,696,223516,8.7,60.77586207,45.83333333,29.88505747,15.94827586,0,34.62643678,0,0
2019,608,277680,8.2,47.36842105,59.21052632,40.78947368,18.42105263,0,26.80921053,0,7.565789474
2018,514,274151,8.5,60.70038911,43.19066148,21.40077821,21.78988327,0,25.29182879,0,0
2017,454,271096,9.4,65.63876652,32.59911894,16.74008811,15.85903084,0,28.63436123,0,0
2016,516,267628,10.6,68.99224806,43.60465116,20.34883721,23.25581395,0,25.19379845,0,0
2015,898,266353,11.4,82.73942094,24.94432071,11.58129176,13.36302895,0,8.68596882,0,7.0155902
2014,768,264419,13,79.296875,28.38541667,13.02083333,15.36458333,0,9.244791667,0,0
2019,655,220500,4.2,60.61068702,40.91603053,31.90839695,9.007633588,0,21.67938931,0,35.57251908
2018,448,220118,4.3,46.65178571,54.46428571,35.04464286,19.41964286,0,29.46428571,0,16.74107143
2017,459,218477,5.1,45.53376906,51.416122,40.08714597,11.32897603,0,22.0043573,0,16.77559913
2016,532,215627,5.9,36.27819549,66.72932331,34.96240602,31.76691729,0,13.53383459,6.578947368,0.187969925
2015,498,212037,6.5,38.75502008,55.82329317,20.08032129,35.74297189,0,17.87148594,0,1.40562249
2014,442,208398,7.6,44.79638009,69.23076923,22.39819005,46.83257919,0,18.5520362,0,10.85972851
2019,1702,135558,3.7,82.37367803,23.26674501,17.56756757,5.699177438,0,3.290246769,0,5.464159812
2018,703,136244,3.6,61.73541963,50.92460882,35.70412518,15.22048364,0,7.965860597,0,6.970128023
2017,759,136507,4.2,57.18050066,52.43741765,38.60342556,13.83399209,0,7.246376812,0,7.773386034
2016,1134,136290,4.9,82.53968254,21.42857143,8.553791887,12.87477954,0,9.523809524,0,0.617283951
2015,1180,135102,5.6,79.3220339,18.6440678,3.050847458,15.59322034,0,7.542372881,0,2.796610169
2014,932,134494,6.7,73.39055794,24.24892704,4.721030043,19.527897,0,9.120171674,0,0
2019,192,62225,8.266666667,78.125,42.70833333,8.854166667,33.85416667,0,0,0,0
2018,268,61952,8.566666667,64.55223881,47.76119403,21.26865672,26.49253731,0,0,0,13.43283582
2017,176,62231,9.333333333,75.56818182,50,10.79545455,39.20454545,0,0,0,0
2016,115,62164,10.36666667,69.56521739,46.95652174,15.65217391,31.30434783,0,0,0,0
2015,136,62078,10.7,58.82352941,59.55882353,27.20588235,32.35294118,0,0,0,0
2014,567,62135,12.66666667,74.77954145,26.98412698,6.525573192,20.45855379,0,0,0,0
2019,721,175639,6.85,71.98335645,29.4036061,29.4036061,0,0,4.022191401,0,0.554785021
2018,765,173905,7.1,61.83006536,41.4379085,41.4379085,0,0,1.830065359,0,18.5620915
2017,760,172782,8.15,62.23684211,38.68421053,38.68421053,0,0,0,0,30.39473684
2016,702,170694,9.15,72.79202279,29.62962963,12.53561254,17.09401709,0,0,0,0
2015,716,169327,10.05,71.36871508,49.16201117,22.62569832,26.53631285,0,0,0,0
2014,726,168311,12.05,52.20385675,47.10743802,22.31404959,24.79338843,0,0,0,0
2019,613,192843,3.6,78.30342577,19.57585644,9.135399674,10.44045677,0,0.815660685,0,17.45513866
2018,645,190746,3.7,76.89922481,14.57364341,6.666666667,7.906976744,0,0,0.15503876,19.53488372
2017,602,188679,4.4,82.39202658,27.40863787,7.641196013,19.76744186,0,0,12.79069767,6.644518272
2016,269,185976,5.2,55.01858736,46.09665428,13.01115242,33.08550186,0,0,0,59.4795539
2015,269,184569,5.7,55.01858736,49.44237918,20.07434944,29.36802974,0,0,0,0
2014,195,183108,7.1,25.12820513,71.28205128,26.66666667,44.61538462,0,0,0,0
2019,845,157338,4.25,81.30177515,21.89349112,15.85798817,6.035502959,0,5.443786982,0,16.68639053
2018,398,156895,4.575,66.33165829,38.69346734,27.13567839,11.55778894,0,5.527638191,0,31.65829146
2017,367,155600,5.275,71.9346049,41.96185286,28.0653951,13.89645777,0,5.722070845,0,19.07356948
2016,632,153977,6.2,76.10759494,29.90506329,16.29746835,13.60759494,0,2.53164557,0,24.05063291
2015,430,153233,6.825,70.23255814,45.34883721,23.95348837,21.39534884,0,4.88372093,0.23255814,21.1627907
2014,382,152962,8.55,62.82722513,49.21465969,24.86910995,24.34554974,0,5.497382199,0,4.45026178
2019,288,65084,5.7,74.65277778,20.13888889,8.333333333,11.80555556,0,0,0,49.65277778
2018,125,64018,5.8,44.8,32,19.2,12.8,0,0,0,54.4
2017,124,63847,6.4,45.16129032,33.06451613,19.35483871,13.70967742,0,0,0,0
2016,133,63453,7.1,45.11278195,30.07518797,18.04511278,12.03007519,0,0,0,0
2015,138,63158,8,43.47826087,61.5942029,17.39130435,44.20289855,0,0,0,0
2019,408,64386,5.2,93.62745098,12.99019608,7.352941176,5.637254902,0,0,0,0
2018,615,64317,5.3,96.09756098,8.617886179,4.87804878,3.739837398,0,0,0,0
2017,401,64111,5.8,93.01745636,10.72319202,7.481296758,3.241895262,0,0,0,0
2016,332,63903,6.7,86.74698795,16.56626506,12.65060241,3.915662651,0,0,0,0
2015,315,64260,7.6,91.42857143,19.36507937,15.23809524,4.126984127,0,0,0,0
2019,56257,10039107,4.6,75.49460512,25.77634783,19.49446291,6.05435768,0.227527241,35.9404163,3.100058659,12.3078017
2018,49955,10073906,4.7,75.20768692,28.17335602,19.18326494,8.793914523,0.196176559,38.42258032,6.183565209,10.8657792
2017,52442,10103711,4.8,73.35723275,29.03207353,16.27512299,12.70927882,0.047671714,34.98722398,4.361008352,4.845352961
2016,43854,10105708,5.3,74.75030784,28.04305195,12.57125918,15.41478542,0.057007343,43.84092671,3.377114972,3.502531126
2015,41174,10085416,6.7,70.3065041,34.43678049,16.64885607,17.72720649,0.060717929,38.67732064,2.785738573,5.760917084
2014,34393,10040072,8.2,65.68197017,34.44305527,13.95051319,20.41985288,0.07268921,37.35062367,5.533102666,4.83528625
2019,8102,3338330,3.3,55.24561837,48.50654159,24.51246606,23.1177487,0.876326833,51.55517156,10.39249568,18.82251296
2018,8576,3333861,3.4,58.18563433,46.16371269,23.90391791,21.19869403,1.061100746,51.34095149,9.993003731,15.99813433
2017,9160,3321237,4,61.36462882,40.63318777,14.59606987,25.57860262,0.458515284,42.37991266,8.886462882,7.707423581
2016,8669,3306089,4.7,56.98465798,51.14776791,15.1343869,35.35586573,0.657515284,42.78463491,3.79513208,6.678971046
2015,8742,3280850,5.2,47.54060856,52.67673301,8.727979867,43.27385038,0.674902768,36.55913978,3.488904141,1.807366735
2014,8506,3248877,6.5,46.84928286,53.26828121,6.160357395,46.41429579,0.693628027,34.2581707,4.490947566,0.458499882
2019,6860,3175692,2.8,57.74052478,45.10204082,28.9941691,16.10787172,0,32.696793,1.574344023,11.28279883
2018,4955,3175973,3,52.1493441,50.87790111,27.72956609,23.14833502,0,51.38244198,1.331987891,13.86478305
2017,4792,3174289,3.5,53.92320534,48.3096828,23.97746244,24.33222037,0,54.44490818,1.12687813,12.47913189
2016,4319,3164986,4.1,50.96087057,47.00162075,14.58670989,32.41491086,0,54.36443621,1.018754341,16.99467469
